sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-10-23-0,2025-10-23T21:15:00,36,3,5,retail
2025-10-23-1,2025-10-23T07:03:00,35,1,2,ecommerce
2025-10-23-2,2025-10-23T19:35:00,16,4,2,retail
2025-10-23-3,2025-10-23T10:37:00,40,4,1,retail
2025-10-23-4,2025-10-23T00:59:00,31,1,1,retail
2025-10-23-5,2025-10-23T13:05:00,4,4,5,ecommerce
2025-10-23-6,2025-10-23T21:02:00,23,4,3,ecommerce
2025-10-23-7,2025-10-23T06:45:00,46,3,1,ecommerce
2025-10-23-8,2025-10-23T19:22:00,9,1,1,ecommerce
2025-10-23-9,2025-10-23T03:19:00,30,1,4,ecommerce
2025-10-23-10,2025-10-23T07:54:00,15,5,2,ecommerce
2025-10-23-11,2025-10-23T12:24:00,26,4,3,ecommerce
2025-10-23-12,2025-10-23T15:28:00,32,7,1,retail
2025-10-23-13,2025-10-23T16:13:00,8,1,2,ecommerce
2025-10-23-14,2025-10-23T11:53:00,39,4,5,retail
2025-10-23-15,2025-10-23T17:20:00,7,1,1,ecommerce
2025-10-23-16,2025-10-23T18:58:00,42,4,1,ecommerce
2025-10-23-17,2025-10-23T18:11:00,30,1,5,retail
2025-10-23-18,2025-10-23T18:42:00,11,4,4,ecommerce
2025-10-23-19,2025-10-23T02:15:00,22,3,4,ecommerce
2025-10-23-20,2025-10-23T19:21:00,22,5,5,retail
2025-10-23-21,2025-10-23T05:54:00,43,1,5,ecommerce
2025-10-23-22,2025-10-23T03:54:00,38,1,5,ecommerce
2025-10-23-23,2025-10-23T11:06:00,36,4,3,ecommerce
2025-10-23-24,2025-10-23T02:22:00,39,4,1,ecommerce
2025-10-23-25,2025-10-23T11:10:00,32,2,2,retail
2025-10-23-26,2025-10-23T19:49:00,49,2,1,retail
2025-10-23-27,2025-10-23T22:33:00,10,1,5,ecommerce
2025-10-23-28,2025-10-23T06:40:00,14,3,3,ecommerce
2025-10-23-29,2025-10-23T19:27:00,44,1,4,ecommerce
2025-10-23-30,2025-10-23T03:02:00,38,7,1,ecommerce
2025-10-23-31,2025-10-23T04:21:00,19,6,1,retail
2025-10-23-32,2025-10-23T19:06:00,23,4,1,ecommerce
2025-10-23-33,2025-10-23T01:03:00,16,1,3,ecommerce
2025-10-23-34,2025-10-23T13:51:00,25,4,4,retail
2025-10-23-35,2025-10-23T22:36:00,12,1,4,ecommerce
2025-10-23-36,2025-10-23T14:14:00,10,3,3,retail
2025-10-23-37,2025-10-23T04:35:00,1,3,4,ecommerce
2025-10-23-38,2025-10-23T04:38:00,6,3,2,ecommerce
2025-10-23-39,2025-10-23T15:33:00,45,1,2,ecommerce
