sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-10-26-0,2025-10-26T16:54:00,24,4,5,retail
2025-10-26-1,2025-10-26T07:39:00,4,2,4,ecommerce
2025-10-26-2,2025-10-26T00:10:00,26,5,2,ecommerce
2025-10-26-3,2025-10-26T02:47:00,37,5,2,ecommerce
2025-10-26-4,2025-10-26T02:32:00,16,1,2,retail
2025-10-26-5,2025-10-26T11:14:00,20,5,1,ecommerce
2025-10-26-6,2025-10-26T14:44:00,2,4,5,ecommerce
2025-10-26-7,2025-10-26T08:32:00,16,4,3,retail
2025-10-26-8,2025-10-26T11:23:00,34,3,2,retail
2025-10-26-9,2025-10-26T20:28:00,40,2,4,retail
2025-10-26-10,2025-10-26T02:55:00,4,3,1,ecommerce
2025-10-26-11,2025-10-26T10:41:00,45,3,4,retail
2025-10-26-12,2025-10-26T10:17:00,40,3,4,retail
2025-10-26-13,2025-10-26T03:28:00,44,3,4,ecommerce
2025-10-26-14,2025-10-26T03:16:00,40,3,4,retail
2025-10-26-15,2025-10-26T20:27:00,43,1,4,ecommerce
2025-10-26-16,2025-10-26T21:10:00,40,1,1,ecommerce
2025-10-26-17,2025-10-26T22:13:00,44,3,3,retail
2025-10-26-18,2025-10-26T03:41:00,7,1,1,retail
2025-10-26-19,2025-10-26T20:14:00,13,3,5,ecommerce
2025-10-26-20,2025-10-26T12:07:00,27,2,4,ecommerce
2025-10-26-21,2025-10-26T06:20:00,16,3,2,ecommerce
2025-10-26-22,2025-10-26T19:57:00,28,3,5,ecommerce
2025-10-26-23,2025-10-26T10:37:00,38,5,2,ecommerce
2025-10-26-24,2025-10-26T10:32:00,39,1,3,ecommerce
2025-10-26-25,2025-10-26T12:35:00,1,1,2,retail
2025-10-26-26,2025-10-26T08:06:00,33,2,5,retail
2025-10-26-27,2025-10-26T14:24:00,23,3,2,retail
2025-10-26-28,2025-10-26T11:39:00,13,4,4,ecommerce
