sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-11-08-0,2025-11-08T20:55:00,5,4,4,retail
2025-11-08-1,2025-11-08T03:32:00,6,4,1,retail
2025-11-08-2,2025-11-08T12:42:00,33,5,3,ecommerce
2025-11-08-3,2025-11-08T02:02:00,1,3,1,retail
2025-11-08-4,2025-11-08T16:11:00,38,1,5,ecommerce
2025-11-08-5,2025-11-08T16:25:00,46,1,2,retail
2025-11-08-6,2025-11-08T05:54:00,37,3,5,ecommerce
2025-11-08-7,2025-11-08T15:09:00,1,4,2,ecommerce
2025-11-08-8,2025-11-08T08:58:00,11,2,4,retail
2025-11-08-9,2025-11-08T05:01:00,47,3,2,ecommerce
2025-11-08-10,2025-11-08T07:48:00,48,3,4,ecommerce
2025-11-08-11,2025-11-08T07:46:00,28,1,4,retail
2025-11-08-12,2025-11-08T15:44:00,36,5,3,retail
2025-11-08-13,2025-11-08T12:34:00,17,4,2,retail
2025-11-08-14,2025-11-08T22:55:00,36,2,2,ecommerce
2025-11-08-15,2025-11-08T08:38:00,24,4,3,retail
2025-11-08-16,2025-11-08T01:04:00,44,1,4,ecommerce
2025-11-08-17,2025-11-08T10:25:00,42,1,3,retail
2025-11-08-18,2025-11-08T06:43:00,5,5,1,retail
2025-11-08-19,2025-11-08T06:36:00,10,8,3,ecommerce
2025-11-08-20,2025-11-08T23:17:00,40,1,1,ecommerce
2025-11-08-21,2025-11-08T14:57:00,50,1,3,retail
2025-11-08-22,2025-11-08T16:42:00,11,3,1,retail
2025-11-08-23,2025-11-08T18:56:00,35,2,1,ecommerce
2025-11-08-24,2025-11-08T12:04:00,46,3,1,retail
2025-11-08-25,2025-11-08T02:17:00,39,4,1,ecommerce
2025-11-08-26,2025-11-08T11:13:00,46,1,2,retail
2025-11-08-27,2025-11-08T13:11:00,39,8,3,retail
2025-11-08-28,2025-11-08T09:06:00,40,2,2,ecommerce
2025-11-08-29,2025-11-08T07:50:00,20,6,1,retail
2025-11-08-30,2025-11-08T13:31:00,29,3,4,ecommerce
2025-11-08-31,2025-11-08T17:33:00,5,4,2,ecommerce
2025-11-08-32,2025-11-08T08:40:00,17,1,3,ecommerce
2025-11-08-33,2025-11-08T08:56:00,28,5,5,ecommerce
2025-11-08-34,2025-11-08T23:29:00,5,3,4,retail
2025-11-08-35,2025-11-08T15:22:00,46,3,3,retail
2025-11-08-36,2025-11-08T21:58:00,39,2,1,retail
2025-11-08-37,2025-11-08T18:19:00,30,5,3,ecommerce
2025-11-08-38,2025-11-08T21:14:00,37,2,5,ecommerce
2025-11-08-39,2025-11-08T20:00:00,34,1,5,retail
2025-11-08-40,2025-11-08T10:26:00,21,2,4,retail
2025-11-08-41,2025-11-08T16:21:00,7,2,2,ecommerce
2025-11-08-42,2025-11-08T12:51:00,15,5,1,retail
2025-11-08-43,2025-11-08T20:25:00,35,2,3,retail
2025-11-08-44,2025-11-08T09:08:00,9,1,2,retail
2025-11-08-45,2025-11-08T20:13:00,29,3,5,retail
2025-11-08-46,2025-11-08T05:09:00,8,4,5,ecommerce
2025-11-08-47,2025-11-08T01:01:00,26,4,5,retail
2025-11-08-48,2025-11-08T05:53:00,34,2,5,retail
2025-11-08-49,2025-11-08T19:43:00,36,4,1,retail
2025-11-08-50,2025-11-08T03:59:00,1,2,2,retail
2025-11-08-51,2025-11-08T05:59:00,1,6,4,ecommerce
2025-11-08-52,2025-11-08T14:48:00,25,3,1,retail
2025-11-08-53,2025-11-08T01:01:00,33,4,5,ecommerce
2025-11-08-54,2025-11-08T13:11:00,8,1,1,retail
2025-11-08-55,2025-11-08T10:05:00,13,1,3,retail
2025-11-08-56,2025-11-08T08:01:00,36,5,3,ecommerce
2025-11-08-57,2025-11-08T22:10:00,16,2,5,retail
2025-11-08-58,2025-11-08T16:28:00,18,2,4,retail
2025-11-08-59,2025-11-08T06:39:00,21,1,5,ecommerce
2025-11-08-60,2025-11-08T23:05:00,7,6,1,retail
2025-11-08-61,2025-11-08T06:46:00,47,3,4,retail
2025-11-08-62,2025-11-08T00:07:00,24,2,3,ecommerce
2025-11-08-63,2025-11-08T20:04:00,25,2,1,retail
2025-11-08-64,2025-11-08T14:52:00,28,3,4,ecommerce
2025-11-08-65,2025-11-08T09:10:00,6,6,4,ecommerce
2025-11-08-66,2025-11-08T10:12:00,6,4,1,retail
2025-11-08-67,2025-11-08T09:37:00,1,3,1,ecommerce
2025-11-08-68,2025-11-08T20:57:00,38,1,3,ecommerce
2025-11-08-69,2025-11-08T01:25:00,34,1,5,retail
2025-11-08-70,2025-11-08T14:40:00,27,1,5,retail
2025-11-08-71,2025-11-08T10:02:00,36,4,5,ecommerce
2025-11-08-72,2025-11-08T05:26:00,25,4,5,ecommerce
2025-11-08-73,2025-11-08T00:31:00,34,3,5,retail
2025-11-08-74,2025-11-08T16:07:00,34,5,4,retail
2025-11-08-75,2025-11-08T12:25:00,2,1,2,ecommerce
2025-11-08-76,2025-11-08T15:28:00,5,4,5,ecommerce
2025-11-08-77,2025-11-08T12:52:00,2,2,1,retail
2025-11-08-78,2025-11-08T04:31:00,28,1,3,ecommerce
2025-11-08-79,2025-11-08T21:32:00,34,1,2,ecommerce
2025-11-08-80,2025-11-08T00:30:00,20,1,1,retail
2025-11-08-81,2025-11-08T19:30:00,24,7,4,ecommerce
2025-11-08-82,2025-11-08T11:27:00,33,1,3,retail
