sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-10-18-0,2025-10-18T20:01:00,16,5,2,retail
2025-10-18-1,2025-10-18T22:51:00,34,3,1,ecommerce
2025-10-18-2,2025-10-18T11:16:00,46,4,4,retail
2025-10-18-3,2025-10-18T23:15:00,50,6,2,ecommerce
2025-10-18-4,2025-10-18T22:17:00,31,6,4,retail
2025-10-18-5,2025-10-18T09:48:00,21,2,1,retail
2025-10-18-6,2025-10-18T18:15:00,48,3,1,retail
2025-10-18-7,2025-10-18T14:15:00,12,3,4,ecommerce
2025-10-18-8,2025-10-18T06:21:00,48,2,3,retail
2025-10-18-9,2025-10-18T00:18:00,20,2,3,ecommerce
2025-10-18-10,2025-10-18T15:30:00,42,2,5,ecommerce
2025-10-18-11,2025-10-18T04:34:00,33,1,1,ecommerce
2025-10-18-12,2025-10-18T05:32:00,47,3,4,ecommerce
2025-10-18-13,2025-10-18T06:21:00,1,2,5,retail
2025-10-18-14,2025-10-18T05:59:00,40,1,4,ecommerce
2025-10-18-15,2025-10-18T17:35:00,21,5,2,retail
2025-10-18-16,2025-10-18T16:17:00,21,4,2,retail
2025-10-18-17,2025-10-18T08:54:00,25,3,3,ecommerce
2025-10-18-18,2025-10-18T19:52:00,47,6,5,retail
2025-10-18-19,2025-10-18T08:55:00,42,2,1,ecommerce
2025-10-18-20,2025-10-18T10:28:00,11,4,4,ecommerce
2025-10-18-21,2025-10-18T23:33:00,8,1,3,retail
2025-10-18-22,2025-10-18T07:28:00,9,1,4,retail
2025-10-18-23,2025-10-18T15:31:00,48,4,5,ecommerce
2025-10-18-24,2025-10-18T18:20:00,43,2,2,retail
2025-10-18-25,2025-10-18T23:13:00,49,1,5,ecommerce
2025-10-18-26,2025-10-18T18:01:00,46,1,3,retail
2025-10-18-27,2025-10-18T19:15:00,8,5,5,retail
2025-10-18-28,2025-10-18T19:32:00,35,3,2,retail
2025-10-18-29,2025-10-18T11:11:00,34,1,5,ecommerce
2025-10-18-30,2025-10-18T03:06:00,33,4,4,retail
2025-10-18-31,2025-10-18T15:28:00,9,1,1,ecommerce
2025-10-18-32,2025-10-18T22:57:00,20,2,1,ecommerce
2025-10-18-33,2025-10-18T08:41:00,1,2,1,ecommerce
2025-10-18-34,2025-10-18T11:45:00,45,1,1,retail
2025-10-18-35,2025-10-18T02:21:00,31,5,2,ecommerce
2025-10-18-36,2025-10-18T12:46:00,25,3,4,ecommerce
2025-10-18-37,2025-10-18T12:49:00,6,1,5,retail
2025-10-18-38,2025-10-18T22:18:00,23,1,1,retail
2025-10-18-39,2025-10-18T18:20:00,26,1,2,retail
2025-10-18-40,2025-10-18T00:46:00,20,2,4,ecommerce
2025-10-18-41,2025-10-18T18:09:00,25,3,3,retail
2025-10-18-42,2025-10-18T09:24:00,13,1,1,retail
2025-10-18-43,2025-10-18T22:32:00,27,1,1,retail
