sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-10-22-0,2025-10-22T23:56:00,38,1,3,retail
2025-10-22-1,2025-10-22T12:30:00,15,2,2,ecommerce
2025-10-22-2,2025-10-22T02:43:00,30,2,1,ecommerce
2025-10-22-3,2025-10-22T19:02:00,48,4,3,retail
2025-10-22-4,2025-10-22T21:03:00,18,2,5,retail
2025-10-22-5,2025-10-22T02:24:00,20,4,5,retail
2025-10-22-6,2025-10-22T03:27:00,47,3,2,ecommerce
2025-10-22-7,2025-10-22T06:28:00,13,1,2,ecommerce
2025-10-22-8,2025-10-22T03:36:00,50,2,5,ecommerce
2025-10-22-9,2025-10-22T23:01:00,30,2,1,retail
2025-10-22-10,2025-10-22T06:09:00,36,1,4,ecommerce
2025-10-22-11,2025-10-22T22:26:00,11,1,3,ecommerce
2025-10-22-12,2025-10-22T18:46:00,21,2,3,ecommerce
2025-10-22-13,2025-10-22T21:36:00,28,3,2,retail
2025-10-22-14,2025-10-22T12:48:00,50,1,5,ecommerce
2025-10-22-15,2025-10-22T12:17:00,29,1,1,ecommerce
2025-10-22-16,2025-10-22T20:20:00,2,3,5,retail
2025-10-22-17,2025-10-22T10:18:00,1,2,3,retail
2025-10-22-18,2025-10-22T23:32:00,18,4,5,retail
2025-10-22-19,2025-10-22T03:13:00,3,1,3,ecommerce
2025-10-22-20,2025-10-22T19:52:00,16,3,2,ecommerce
2025-10-22-21,2025-10-22T10:15:00,6,1,2,retail
2025-10-22-22,2025-10-22T11:04:00,31,1,2,ecommerce
2025-10-22-23,2025-10-22T23:32:00,45,1,5,ecommerce
2025-10-22-24,2025-10-22T01:16:00,47,1,5,ecommerce
2025-10-22-25,2025-10-22T02:40:00,50,6,3,ecommerce
2025-10-22-26,2025-10-22T14:13:00,8,4,2,retail
2025-10-22-27,2025-10-22T21:38:00,50,2,5,retail
2025-10-22-28,2025-10-22T10:53:00,35,2,5,retail
2025-10-22-29,2025-10-22T11:09:00,33,2,4,ecommerce
2025-10-22-30,2025-10-22T20:18:00,37,1,5,retail
2025-10-22-31,2025-10-22T07:34:00,28,2,2,ecommerce
2025-10-22-32,2025-10-22T02:49:00,31,4,5,retail
2025-10-22-33,2025-10-22T18:42:00,26,2,4,retail
2025-10-22-34,2025-10-22T04:36:00,31,5,5,retail
2025-10-22-35,2025-10-22T16:39:00,26,2,5,retail
2025-10-22-36,2025-10-22T08:16:00,5,1,3,ecommerce
2025-10-22-37,2025-10-22T11:02:00,44,3,4,ecommerce
2025-10-22-38,2025-10-22T12:28:00,23,2,2,ecommerce
2025-10-22-39,2025-10-22T11:45:00,39,1,2,ecommerce
2025-10-22-40,2025-10-22T21:02:00,29,1,5,retail
2025-10-22-41,2025-10-22T15:02:00,3,4,3,retail
2025-10-22-42,2025-10-22T02:55:00,8,2,1,retail
2025-10-22-43,2025-10-22T21:11:00,10,5,1,ecommerce
2025-10-22-44,2025-10-22T23:40:00,8,1,3,ecommerce
2025-10-22-45,2025-10-22T16:04:00,2,1,2,retail
2025-10-22-46,2025-10-22T18:39:00,34,5,3,ecommerce
2025-10-22-47,2025-10-22T21:15:00,47,6,1,ecommerce
2025-10-22-48,2025-10-22T19:53:00,43,2,5,retail
2025-10-22-49,2025-10-22T08:43:00,11,4,5,ecommerce
2025-10-22-50,2025-10-22T01:48:00,30,3,1,retail
2025-10-22-51,2025-10-22T13:15:00,43,2,3,retail
2025-10-22-52,2025-10-22T00:39:00,19,6,4,retail
2025-10-22-53,2025-10-22T12:59:00,33,3,3,ecommerce
2025-10-22-54,2025-10-22T20:22:00,35,2,1,retail
2025-10-22-55,2025-10-22T06:47:00,33,5,1,retail
2025-10-22-56,2025-10-22T08:26:00,34,2,3,ecommerce
2025-10-22-57,2025-10-22T16:43:00,26,2,3,ecommerce
2025-10-22-58,2025-10-22T21:20:00,20,2,2,ecommerce
2025-10-22-59,2025-10-22T02:06:00,41,2,1,ecommerce
2025-10-22-60,2025-10-22T07:41:00,10,4,3,ecommerce
2025-10-22-61,2025-10-22T22:25:00,9,4,5,retail
2025-10-22-62,2025-10-22T14:14:00,16,4,5,retail
2025-10-22-63,2025-10-22T14:33:00,20,4,5,retail
2025-10-22-64,2025-10-22T07:03:00,42,2,2,retail
2025-10-22-65,2025-10-22T04:42:00,20,1,2,ecommerce
2025-10-22-66,2025-10-22T04:57:00,42,1,5,retail
2025-10-22-67,2025-10-22T10:50:00,5,1,1,retail
2025-10-22-68,2025-10-22T10:50:00,10,1,1,ecommerce
2025-10-22-69,2025-10-22T14:07:00,27,1,3,retail
2025-10-22-70,2025-10-22T06:24:00,7,6,2,retail
2025-10-22-71,2025-10-22T00:53:00,49,5,5,retail
2025-10-22-72,2025-10-22T20:21:00,15,2,2,retail
2025-10-22-73,2025-10-22T12:15:00,6,2,5,ecommerce
2025-10-22-74,2025-10-22T22:10:00,24,1,2,ecommerce
2025-10-22-75,2025-10-22T16:46:00,31,3,1,ecommerce
2025-10-22-76,2025-10-22T00:30:00,18,3,4,retail
2025-10-22-77,2025-10-22T22:54:00,13,3,4,ecommerce
2025-10-22-78,2025-10-22T23:28:00,21,2,4,retail
2025-10-22-79,2025-10-22T14:35:00,26,3,4,ecommerce
2025-10-22-80,2025-10-22T13:27:00,40,1,5,retail
2025-10-22-81,2025-10-22T17:46:00,7,1,1,retail
2025-10-22-82,2025-10-22T17:42:00,35,4,4,retail
2025-10-22-83,2025-10-22T19:02:00,25,1,1,retail
2025-10-22-84,2025-10-22T09:56:00,29,2,4,ecommerce
2025-10-22-85,2025-10-22T09:45:00,30,3,1,retail
2025-10-22-86,2025-10-22T15:49:00,42,4,4,retail
2025-10-22-87,2025-10-22T17:05:00,8,4,5,retail
2025-10-22-88,2025-10-22T13:25:00,27,5,3,ecommerce
2025-10-22-89,2025-10-22T00:51:00,12,1,2,ecommerce
2025-10-22-90,2025-10-22T03:04:00,17,4,3,retail
2025-10-22-91,2025-10-22T04:13:00,6,4,3,retail
2025-10-22-92,2025-10-22T17:52:00,46,4,4,retail
2025-10-22-93,2025-10-22T12:55:00,36,1,3,retail
2025-10-22-94,2025-10-22T05:32:00,10,5,2,retail
2025-10-22-95,2025-10-22T14:19:00,20,1,4,ecommerce
2025-10-22-96,2025-10-22T21:22:00,12,6,1,retail
2025-10-22-97,2025-10-22T06:55:00,1,1,4,ecommerce
2025-10-22-98,2025-10-22T17:01:00,35,1,1,ecommerce
2025-10-22-99,2025-10-22T08:07:00,14,1,4,ecommerce
2025-10-22-100,2025-10-22T02:42:00,39,1,5,retail
2025-10-22-101,2025-10-22T08:21:00,36,2,2,retail
2025-10-22-102,2025-10-22T06:18:00,10,5,1,ecommerce
2025-10-22-103,2025-10-22T01:15:00,10,4,5,ecommerce
2025-10-22-104,2025-10-22T11:18:00,6,1,1,retail
2025-10-22-105,2025-10-22T14:13:00,12,3,5,retail
2025-10-22-106,2025-10-22T15:32:00,48,4,5,ecommerce
2025-10-22-107,2025-10-22T01:13:00,6,3,4,retail
2025-10-22-108,2025-10-22T14:35:00,36,1,1,ecommerce
2025-10-22-109,2025-10-22T16:04:00,9,5,3,ecommerce
2025-10-22-110,2025-10-22T17:54:00,14,5,2,retail
2025-10-22-111,2025-10-22T03:43:00,37,2,1,ecommerce
2025-10-22-112,2025-10-22T23:30:00,39,1,3,ecommerce
2025-10-22-113,2025-10-22T20:46:00,21,2,5,ecommerce
2025-10-22-114,2025-10-22T04:25:00,40,5,5,ecommerce
2025-10-22-115,2025-10-22T17:44:00,47,1,2,retail
2025-10-22-116,2025-10-22T09:54:00,13,1,1,retail
2025-10-22-117,2025-10-22T00:49:00,30,2,2,ecommerce
2025-10-22-118,2025-10-22T14:07:00,3,2,3,ecommerce
2025-10-22-119,2025-10-22T19:07:00,41,3,3,ecommerce
2025-10-22-120,2025-10-22T02:18:00,20,5,3,ecommerce
2025-10-22-121,2025-10-22T00:12:00,8,2,5,retail
2025-10-22-122,2025-10-22T05:59:00,13,1,3,ecommerce
2025-10-22-123,2025-10-22T22:57:00,31,6,2,ecommerce
2025-10-22-124,2025-10-22T05:18:00,41,1,4,ecommerce
2025-10-22-125,2025-10-22T15:47:00,27,3,5,ecommerce
2025-10-22-126,2025-10-22T19:17:00,47,2,3,retail
2025-10-22-127,2025-10-22T07:06:00,37,1,3,retail
2025-10-22-128,2025-10-22T05:05:00,18,1,1,ecommerce
2025-10-22-129,2025-10-22T12:48:00,41,1,5,ecommerce
2025-10-22-130,2025-10-22T06:23:00,39,2,1,ecommerce
2025-10-22-131,2025-10-22T10:44:00,46,5,4,retail
2025-10-22-132,2025-10-22T12:41:00,29,3,3,retail
2025-10-22-133,2025-10-22T17:55:00,20,3,1,retail
2025-10-22-134,2025-10-22T03:09:00,29,4,5,retail
2025-10-22-135,2025-10-22T16:28:00,33,4,4,ecommerce
2025-10-22-136,2025-10-22T11:10:00,10,4,1,retail
2025-10-22-137,2025-10-22T07:00:00,47,4,5,retail
2025-10-22-138,2025-10-22T00:08:00,20,3,1,retail
2025-10-22-139,2025-10-22T11:22:00,30,3,3,retail
2025-10-22-140,2025-10-22T19:42:00,49,2,3,retail
2025-10-22-141,2025-10-22T10:57:00,13,3,3,ecommerce
2025-10-22-142,2025-10-22T22:54:00,8,4,3,retail
