sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-10-16-0,2025-10-16T14:38:00,20,5,5,retail
2025-10-16-1,2025-10-16T20:48:00,48,5,2,ecommerce
2025-10-16-2,2025-10-16T22:32:00,6,4,2,retail
2025-10-16-3,2025-10-16T05:55:00,36,3,4,ecommerce
2025-10-16-4,2025-10-16T09:56:00,3,3,2,ecommerce
2025-10-16-5,2025-10-16T09:39:00,45,3,2,ecommerce
2025-10-16-6,2025-10-16T21:20:00,38,2,2,ecommerce
2025-10-16-7,2025-10-16T03:55:00,35,3,3,retail
2025-10-16-8,2025-10-16T02:26:00,4,4,2,ecommerce
2025-10-16-9,2025-10-16T20:18:00,48,5,4,retail
2025-10-16-10,2025-10-16T15:59:00,45,1,3,ecommerce
2025-10-16-11,2025-10-16T09:17:00,33,1,5,retail
2025-10-16-12,2025-10-16T14:44:00,48,2,3,ecommerce
2025-10-16-13,2025-10-16T00:52:00,6,3,5,retail
2025-10-16-14,2025-10-16T22:56:00,18,5,5,retail
2025-10-16-15,2025-10-16T05:58:00,31,1,3,retail
2025-10-16-16,2025-10-16T19:58:00,28,2,4,retail
2025-10-16-17,2025-10-16T16:02:00,23,1,1,retail
2025-10-16-18,2025-10-16T11:15:00,27,3,4,ecommerce
2025-10-16-19,2025-10-16T22:36:00,26,3,4,retail
2025-10-16-20,2025-10-16T10:44:00,17,1,3,retail
2025-10-16-21,2025-10-16T13:47:00,33,3,5,ecommerce
2025-10-16-22,2025-10-16T14:06:00,4,2,2,ecommerce
2025-10-16-23,2025-10-16T21:15:00,49,1,1,retail
2025-10-16-24,2025-10-16T09:06:00,36,3,2,ecommerce
2025-10-16-25,2025-10-16T14:57:00,45,2,5,retail
2025-10-16-26,2025-10-16T05:24:00,20,3,5,retail
2025-10-16-27,2025-10-16T18:51:00,27,8,1,ecommerce
2025-10-16-28,2025-10-16T04:00:00,42,6,2,ecommerce
2025-10-16-29,2025-10-16T09:57:00,33,2,4,ecommerce
2025-10-16-30,2025-10-16T08:19:00,30,1,5,retail
2025-10-16-31,2025-10-16T13:05:00,13,5,2,retail
2025-10-16-32,2025-10-16T09:25:00,50,1,4,ecommerce
2025-10-16-33,2025-10-16T17:19:00,18,3,3,ecommerce
2025-10-16-34,2025-10-16T05:04:00,29,1,5,ecommerce
2025-10-16-35,2025-10-16T11:46:00,22,1,4,ecommerce
2025-10-16-36,2025-10-16T06:26:00,45,2,2,ecommerce
2025-10-16-37,2025-10-16T07:58:00,50,1,4,ecommerce
2025-10-16-38,2025-10-16T13:10:00,43,3,2,ecommerce
2025-10-16-39,2025-10-16T01:15:00,9,1,1,ecommerce
2025-10-16-40,2025-10-16T03:24:00,34,2,4,retail
2025-10-16-41,2025-10-16T04:55:00,27,6,1,ecommerce
2025-10-16-42,2025-10-16T09:02:00,22,1,5,ecommerce
2025-10-16-43,2025-10-16T22:10:00,6,5,5,ecommerce
2025-10-16-44,2025-10-16T10:48:00,41,1,4,retail
2025-10-16-45,2025-10-16T21:04:00,5,3,3,retail
2025-10-16-46,2025-10-16T03:05:00,28,6,1,retail
2025-10-16-47,2025-10-16T15:08:00,11,1,1,ecommerce
2025-10-16-48,2025-10-16T01:54:00,19,1,3,ecommerce
2025-10-16-49,2025-10-16T14:42:00,10,3,2,retail
2025-10-16-50,2025-10-16T05:58:00,6,5,5,ecommerce
