sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-10-20-0,2025-10-20T10:28:00,27,5,3,ecommerce
2025-10-20-1,2025-10-20T08:53:00,38,1,4,retail
2025-10-20-2,2025-10-20T21:39:00,38,6,5,retail
2025-10-20-3,2025-10-20T16:07:00,13,1,4,ecommerce
2025-10-20-4,2025-10-20T14:06:00,4,2,2,retail
2025-10-20-5,2025-10-20T06:50:00,22,1,4,retail
2025-10-20-6,2025-10-20T10:47:00,46,4,2,retail
2025-10-20-7,2025-10-20T16:38:00,22,2,1,retail
2025-10-20-8,2025-10-20T15:25:00,18,2,2,retail
2025-10-20-9,2025-10-20T19:40:00,49,4,1,retail
2025-10-20-10,2025-10-20T20:58:00,28,5,4,ecommerce
2025-10-20-11,2025-10-20T14:38:00,31,2,2,ecommerce
2025-10-20-12,2025-10-20T00:28:00,21,3,5,retail
2025-10-20-13,2025-10-20T00:36:00,44,6,2,ecommerce
2025-10-20-14,2025-10-20T10:39:00,9,3,1,ecommerce
2025-10-20-15,2025-10-20T17:10:00,38,2,1,ecommerce
2025-10-20-16,2025-10-20T09:55:00,30,3,5,ecommerce
2025-10-20-17,2025-10-20T14:48:00,44,4,4,ecommerce
2025-10-20-18,2025-10-20T06:25:00,11,2,4,retail
2025-10-20-19,2025-10-20T07:47:00,15,2,1,retail
2025-10-20-20,2025-10-20T04:12:00,24,1,1,ecommerce
2025-10-20-21,2025-10-20T21:51:00,17,3,5,retail
2025-10-20-22,2025-10-20T22:35:00,7,1,1,retail
2025-10-20-23,2025-10-20T23:32:00,8,1,5,ecommerce
2025-10-20-24,2025-10-20T16:11:00,45,3,2,retail
2025-10-20-25,2025-10-20T23:43:00,44,1,1,ecommerce
2025-10-20-26,2025-10-20T21:15:00,39,1,2,ecommerce
2025-10-20-27,2025-10-20T03:34:00,33,2,1,retail
2025-10-20-28,2025-10-20T16:59:00,13,2,5,retail
2025-10-20-29,2025-10-20T08:58:00,34,4,4,ecommerce
2025-10-20-30,2025-10-20T05:28:00,3,2,5,ecommerce
2025-10-20-31,2025-10-20T07:05:00,45,4,1,retail
2025-10-20-32,2025-10-20T22:55:00,6,2,1,ecommerce
2025-10-20-33,2025-10-20T05:05:00,6,3,1,ecommerce
