sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-10-27-0,2025-10-27T04:21:00,32,3,5,ecommerce
2025-10-27-1,2025-10-27T05:44:00,29,1,1,ecommerce
2025-10-27-2,2025-10-27T22:37:00,35,3,1,retail
2025-10-27-3,2025-10-27T14:50:00,46,4,1,retail
2025-10-27-4,2025-10-27T11:08:00,25,3,3,ecommerce
2025-10-27-5,2025-10-27T22:53:00,8,1,2,ecommerce
2025-10-27-6,2025-10-27T03:05:00,45,2,5,retail
2025-10-27-7,2025-10-27T21:58:00,22,4,4,ecommerce
2025-10-27-8,2025-10-27T22:19:00,42,4,4,retail
2025-10-27-9,2025-10-27T07:37:00,17,1,1,ecommerce
2025-10-27-10,2025-10-27T02:59:00,8,5,2,retail
2025-10-27-11,2025-10-27T19:33:00,24,4,2,ecommerce
2025-10-27-12,2025-10-27T12:58:00,37,2,5,retail
2025-10-27-13,2025-10-27T13:14:00,28,1,3,ecommerce
2025-10-27-14,2025-10-27T23:11:00,9,1,2,retail
2025-10-27-15,2025-10-27T13:29:00,1,2,5,ecommerce
2025-10-27-16,2025-10-27T10:47:00,10,3,2,ecommerce
2025-10-27-17,2025-10-27T23:12:00,30,1,2,ecommerce
2025-10-27-18,2025-10-27T04:58:00,48,1,1,ecommerce
2025-10-27-19,2025-10-27T10:32:00,33,1,1,ecommerce
2025-10-27-20,2025-10-27T19:35:00,31,2,3,ecommerce
2025-10-27-21,2025-10-27T02:00:00,22,1,2,retail
2025-10-27-22,2025-10-27T07:40:00,45,2,2,ecommerce
2025-10-27-23,2025-10-27T13:22:00,20,1,2,retail
2025-10-27-24,2025-10-27T18:42:00,26,1,3,ecommerce
2025-10-27-25,2025-10-27T13:20:00,5,5,5,ecommerce
2025-10-27-26,2025-10-27T09:38:00,45,5,5,ecommerce
2025-10-27-27,2025-10-27T03:19:00,9,1,3,retail
2025-10-27-28,2025-10-27T10:22:00,30,1,4,ecommerce
2025-10-27-29,2025-10-27T09:56:00,10,1,2,retail
2025-10-27-30,2025-10-27T06:40:00,48,1,5,retail
2025-10-27-31,2025-10-27T23:09:00,10,1,4,ecommerce
2025-10-27-32,2025-10-27T23:11:00,11,3,4,retail
2025-10-27-33,2025-10-27T01:47:00,8,2,5,ecommerce
2025-10-27-34,2025-10-27T20:15:00,28,5,4,retail
2025-10-27-35,2025-10-27T01:09:00,8,2,2,ecommerce
2025-10-27-36,2025-10-27T16:40:00,20,1,4,retail
2025-10-27-37,2025-10-27T15:49:00,42,1,4,ecommerce
2025-10-27-38,2025-10-27T21:35:00,42,2,1,retail
2025-10-27-39,2025-10-27T04:09:00,32,3,5,retail
2025-10-27-40,2025-10-27T00:47:00,38,1,3,retail
2025-10-27-41,2025-10-27T20:14:00,12,1,4,ecommerce
2025-10-27-42,2025-10-27T22:00:00,45,1,1,ecommerce
2025-10-27-43,2025-10-27T02:10:00,46,4,5,retail
2025-10-27-44,2025-10-27T13:50:00,45,5,5,ecommerce
2025-10-27-45,2025-10-27T02:10:00,34,3,5,retail
2025-10-27-46,2025-10-27T07:04:00,43,4,5,retail
2025-10-27-47,2025-10-27T00:10:00,36,2,4,ecommerce
2025-10-27-48,2025-10-27T04:11:00,3,3,2,retail
2025-10-27-49,2025-10-27T19:11:00,17,3,1,retail
2025-10-27-50,2025-10-27T04:15:00,33,1,2,ecommerce
2025-10-27-51,2025-10-27T22:27:00,1,7,2,ecommerce
2025-10-27-52,2025-10-27T01:34:00,34,4,5,ecommerce
2025-10-27-53,2025-10-27T04:46:00,37,2,4,ecommerce
2025-10-27-54,2025-10-27T17:50:00,23,1,1,retail
2025-10-27-55,2025-10-27T08:05:00,3,1,2,retail
2025-10-27-56,2025-10-27T10:13:00,14,5,2,ecommerce
2025-10-27-57,2025-10-27T09:28:00,9,2,5,ecommerce
2025-10-27-58,2025-10-27T02:32:00,36,2,2,ecommerce
2025-10-27-59,2025-10-27T15:34:00,6,4,3,ecommerce
2025-10-27-60,2025-10-27T23:42:00,10,2,3,retail
2025-10-27-61,2025-10-27T12:42:00,37,2,5,retail
2025-10-27-62,2025-10-27T14:19:00,10,1,4,retail
2025-10-27-63,2025-10-27T20:36:00,16,6,1,ecommerce
2025-10-27-64,2025-10-27T04:15:00,35,4,1,ecommerce
2025-10-27-65,2025-10-27T21:51:00,6,4,3,ecommerce
2025-10-27-66,2025-10-27T09:19:00,10,3,1,retail
2025-10-27-67,2025-10-27T12:52:00,15,1,4,retail
2025-10-27-68,2025-10-27T04:12:00,12,1,5,ecommerce
2025-10-27-69,2025-10-27T03:15:00,34,2,3,ecommerce
2025-10-27-70,2025-10-27T18:49:00,18,1,2,ecommerce
2025-10-27-71,2025-10-27T13:17:00,12,1,3,ecommerce
2025-10-27-72,2025-10-27T16:16:00,38,3,5,retail
2025-10-27-73,2025-10-27T22:26:00,9,3,2,ecommerce
2025-10-27-74,2025-10-27T19:22:00,48,2,3,retail
