sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-11-06-0,2025-11-06T14:32:00,7,3,2,retail
2025-11-06-1,2025-11-06T18:02:00,21,1,1,ecommerce
2025-11-06-2,2025-11-06T06:33:00,50,1,3,ecommerce
2025-11-06-3,2025-11-06T18:28:00,10,3,3,ecommerce
2025-11-06-4,2025-11-06T21:22:00,3,6,1,retail
2025-11-06-5,2025-11-06T16:19:00,49,3,5,ecommerce
2025-11-06-6,2025-11-06T20:29:00,26,3,4,retail
2025-11-06-7,2025-11-06T01:52:00,8,4,5,retail
2025-11-06-8,2025-11-06T02:33:00,6,1,2,ecommerce
2025-11-06-9,2025-11-06T00:52:00,4,4,1,ecommerce
2025-11-06-10,2025-11-06T02:44:00,19,2,5,retail
2025-11-06-11,2025-11-06T10:58:00,4,1,5,retail
2025-11-06-12,2025-11-06T19:52:00,29,4,4,retail
2025-11-06-13,2025-11-06T01:43:00,47,1,3,retail
2025-11-06-14,2025-11-06T16:54:00,29,5,4,ecommerce
2025-11-06-15,2025-11-06T13:20:00,11,7,2,ecommerce
2025-11-06-16,2025-11-06T14:03:00,43,4,2,retail
2025-11-06-17,2025-11-06T11:45:00,2,2,4,ecommerce
2025-11-06-18,2025-11-06T13:07:00,4,2,2,retail
2025-11-06-19,2025-11-06T08:59:00,2,1,5,ecommerce
2025-11-06-20,2025-11-06T02:17:00,13,4,2,retail
2025-11-06-21,2025-11-06T15:29:00,15,3,3,ecommerce
2025-11-06-22,2025-11-06T05:50:00,13,3,3,ecommerce
2025-11-06-23,2025-11-06T03:42:00,30,2,1,retail
2025-11-06-24,2025-11-06T05:36:00,44,2,1,retail
2025-11-06-25,2025-11-06T20:34:00,11,3,4,retail
2025-11-06-26,2025-11-06T17:31:00,43,3,3,retail
2025-11-06-27,2025-11-06T15:57:00,32,1,4,retail
2025-11-06-28,2025-11-06T06:29:00,14,1,4,retail
2025-11-06-29,2025-11-06T22:47:00,35,2,1,retail
2025-11-06-30,2025-11-06T19:45:00,21,4,1,retail
2025-11-06-31,2025-11-06T13:30:00,19,1,1,ecommerce
2025-11-06-32,2025-11-06T09:24:00,19,2,1,retail
2025-11-06-33,2025-11-06T15:25:00,14,1,4,ecommerce
2025-11-06-34,2025-11-06T18:14:00,7,1,2,ecommerce
2025-11-06-35,2025-11-06T17:03:00,43,1,1,retail
2025-11-06-36,2025-11-06T05:30:00,41,2,1,ecommerce
2025-11-06-37,2025-11-06T20:06:00,35,3,2,ecommerce
2025-11-06-38,2025-11-06T17:43:00,27,2,2,ecommerce
2025-11-06-39,2025-11-06T16:46:00,47,2,4,retail
2025-11-06-40,2025-11-06T18:24:00,16,1,1,retail
2025-11-06-41,2025-11-06T18:33:00,44,5,3,retail
2025-11-06-42,2025-11-06T19:32:00,49,2,4,retail
2025-11-06-43,2025-11-06T16:49:00,45,1,4,ecommerce
2025-11-06-44,2025-11-06T23:14:00,8,1,4,ecommerce
2025-11-06-45,2025-11-06T23:53:00,4,1,2,ecommerce
2025-11-06-46,2025-11-06T17:41:00,50,5,2,retail
2025-11-06-47,2025-11-06T12:27:00,49,5,1,retail
2025-11-06-48,2025-11-06T06:09:00,15,3,3,ecommerce
2025-11-06-49,2025-11-06T23:00:00,11,4,3,retail
2025-11-06-50,2025-11-06T11:26:00,35,4,4,retail
2025-11-06-51,2025-11-06T23:26:00,17,2,1,retail
2025-11-06-52,2025-11-06T02:28:00,37,3,2,ecommerce
2025-11-06-53,2025-11-06T19:22:00,26,6,1,ecommerce
2025-11-06-54,2025-11-06T08:01:00,28,2,5,ecommerce
2025-11-06-55,2025-11-06T18:39:00,2,3,1,ecommerce
2025-11-06-56,2025-11-06T01:09:00,39,2,2,ecommerce
2025-11-06-57,2025-11-06T20:25:00,46,2,3,retail
2025-11-06-58,2025-11-06T10:10:00,39,1,3,retail
2025-11-06-59,2025-11-06T22:05:00,6,2,5,ecommerce
2025-11-06-60,2025-11-06T01:13:00,45,5,4,retail
2025-11-06-61,2025-11-06T12:11:00,12,3,4,ecommerce
2025-11-06-62,2025-11-06T16:18:00,13,5,5,retail
2025-11-06-63,2025-11-06T00:53:00,40,1,1,retail
2025-11-06-64,2025-11-06T21:25:00,43,3,4,ecommerce
2025-11-06-65,2025-11-06T20:50:00,35,1,5,ecommerce
2025-11-06-66,2025-11-06T17:15:00,32,3,2,retail
2025-11-06-67,2025-11-06T10:55:00,34,1,1,ecommerce
2025-11-06-68,2025-11-06T23:15:00,34,1,1,ecommerce
2025-11-06-69,2025-11-06T21:57:00,12,1,3,retail
2025-11-06-70,2025-11-06T23:44:00,18,1,1,ecommerce
2025-11-06-71,2025-11-06T13:19:00,25,2,4,retail
2025-11-06-72,2025-11-06T01:02:00,44,1,1,retail
2025-11-06-73,2025-11-06T09:32:00,35,4,3,ecommerce
2025-11-06-74,2025-11-06T08:34:00,12,5,5,ecommerce
2025-11-06-75,2025-11-06T15:43:00,38,2,5,ecommerce
2025-11-06-76,2025-11-06T06:20:00,41,3,2,retail
2025-11-06-77,2025-11-06T23:19:00,35,2,4,retail
2025-11-06-78,2025-11-06T06:38:00,35,1,5,retail
2025-11-06-79,2025-11-06T11:36:00,26,3,3,retail
2025-11-06-80,2025-11-06T18:11:00,49,3,3,ecommerce
2025-11-06-81,2025-11-06T06:04:00,22,1,2,ecommerce
2025-11-06-82,2025-11-06T20:06:00,15,6,2,ecommerce
2025-11-06-83,2025-11-06T18:04:00,39,3,2,retail
2025-11-06-84,2025-11-06T19:06:00,46,1,4,ecommerce
2025-11-06-85,2025-11-06T12:29:00,2,5,3,ecommerce
2025-11-06-86,2025-11-06T19:04:00,21,2,1,ecommerce
2025-11-06-87,2025-11-06T16:38:00,50,1,2,retail
2025-11-06-88,2025-11-06T06:37:00,20,1,5,retail
2025-11-06-89,2025-11-06T23:03:00,33,3,1,ecommerce
2025-11-06-90,2025-11-06T20:26:00,31,2,2,retail
2025-11-06-91,2025-11-06T06:47:00,34,3,2,ecommerce
2025-11-06-92,2025-11-06T01:17:00,6,1,3,retail
2025-11-06-93,2025-11-06T13:27:00,20,4,1,ecommerce
2025-11-06-94,2025-11-06T11:11:00,13,3,1,retail
2025-11-06-95,2025-11-06T05:55:00,24,1,4,ecommerce
2025-11-06-96,2025-11-06T17:54:00,7,2,2,ecommerce
2025-11-06-97,2025-11-06T15:16:00,21,7,3,retail
2025-11-06-98,2025-11-06T23:47:00,42,4,1,ecommerce
2025-11-06-99,2025-11-06T02:58:00,3,3,4,retail
2025-11-06-100,2025-11-06T23:45:00,38,1,5,ecommerce
2025-11-06-101,2025-11-06T19:09:00,4,1,4,retail
2025-11-06-102,2025-11-06T09:16:00,24,1,2,retail
2025-11-06-103,2025-11-06T17:33:00,34,1,4,retail
2025-11-06-104,2025-11-06T04:40:00,22,1,5,ecommerce
2025-11-06-105,2025-11-06T14:12:00,4,6,5,ecommerce
2025-11-06-106,2025-11-06T15:21:00,35,1,4,ecommerce
2025-11-06-107,2025-11-06T10:11:00,11,5,5,ecommerce
2025-11-06-108,2025-11-06T22:50:00,18,5,5,ecommerce
2025-11-06-109,2025-11-06T20:04:00,28,6,3,ecommerce
2025-11-06-110,2025-11-06T06:04:00,33,2,2,ecommerce
2025-11-06-111,2025-11-06T20:58:00,8,6,4,ecommerce
2025-11-06-112,2025-11-06T00:52:00,9,2,1,retail
2025-11-06-113,2025-11-06T01:27:00,10,3,2,retail
2025-11-06-114,2025-11-06T02:28:00,16,1,2,retail
2025-11-06-115,2025-11-06T11:07:00,21,3,3,ecommerce
2025-11-06-116,2025-11-06T01:09:00,34,3,2,ecommerce
2025-11-06-117,2025-11-06T18:57:00,48,3,3,ecommerce
2025-11-06-118,2025-11-06T17:44:00,34,3,5,ecommerce
2025-11-06-119,2025-11-06T13:10:00,38,1,2,ecommerce
2025-11-06-120,2025-11-06T23:33:00,15,1,4,ecommerce
2025-11-06-121,2025-11-06T21:45:00,29,2,4,retail
2025-11-06-122,2025-11-06T00:13:00,9,1,3,retail
2025-11-06-123,2025-11-06T12:35:00,19,4,5,retail
2025-11-06-124,2025-11-06T05:54:00,46,7,5,retail
2025-11-06-125,2025-11-06T04:33:00,13,3,5,retail
2025-11-06-126,2025-11-06T22:01:00,1,2,3,retail
2025-11-06-127,2025-11-06T02:00:00,25,2,5,retail
2025-11-06-128,2025-11-06T14:10:00,17,1,4,retail
2025-11-06-129,2025-11-06T06:57:00,46,1,5,retail
2025-11-06-130,2025-11-06T16:05:00,26,2,5,retail
2025-11-06-131,2025-11-06T22:42:00,30,3,3,ecommerce
2025-11-06-132,2025-11-06T15:50:00,21,4,3,ecommerce
2025-11-06-133,2025-11-06T19:11:00,41,2,2,retail
2025-11-06-134,2025-11-06T11:06:00,10,4,5,retail
2025-11-06-135,2025-11-06T17:26:00,50,5,4,retail
2025-11-06-136,2025-11-06T03:29:00,26,1,1,retail
2025-11-06-137,2025-11-06T15:00:00,8,2,4,retail
2025-11-06-138,2025-11-06T06:46:00,29,2,2,retail
2025-11-06-139,2025-11-06T00:59:00,21,3,5,retail
2025-11-06-140,2025-11-06T14:03:00,11,4,1,ecommerce
2025-11-06-141,2025-11-06T11:09:00,43,3,3,retail
2025-11-06-142,2025-11-06T18:52:00,36,2,2,retail
2025-11-06-143,2025-11-06T05:41:00,21,1,2,retail
2025-11-06-144,2025-11-06T10:55:00,36,1,3,ecommerce
2025-11-06-145,2025-11-06T14:15:00,8,1,4,retail
2025-11-06-146,2025-11-06T05:30:00,26,3,3,retail
2025-11-06-147,2025-11-06T00:40:00,37,1,5,ecommerce
2025-11-06-148,2025-11-06T20:51:00,46,6,1,retail
2025-11-06-149,2025-11-06T15:15:00,39,4,4,retail
2025-11-06-150,2025-11-06T06:22:00,37,1,2,ecommerce
2025-11-06-151,2025-11-06T02:23:00,11,4,5,ecommerce
2025-11-06-152,2025-11-06T17:59:00,32,3,1,retail
2025-11-06-153,2025-11-06T16:44:00,46,4,5,retail
2025-11-06-154,2025-11-06T04:27:00,10,1,1,retail
2025-11-06-155,2025-11-06T04:35:00,24,1,1,retail
2025-11-06-156,2025-11-06T05:54:00,3,5,1,ecommerce
2025-11-06-157,2025-11-06T18:55:00,32,1,4,ecommerce
2025-11-06-158,2025-11-06T11:55:00,44,1,2,ecommerce
2025-11-06-159,2025-11-06T22:46:00,33,2,5,ecommerce
2025-11-06-160,2025-11-06T02:04:00,49,4,1,retail
2025-11-06-161,2025-11-06T00:35:00,18,4,4,retail
2025-11-06-162,2025-11-06T19:32:00,37,2,3,retail
2025-11-06-163,2025-11-06T15:42:00,5,1,2,retail
2025-11-06-164,2025-11-06T00:46:00,50,6,2,retail
2025-11-06-165,2025-11-06T20:01:00,48,2,3,retail
2025-11-06-166,2025-11-06T16:18:00,18,3,5,retail
2025-11-06-167,2025-11-06T01:56:00,40,4,5,ecommerce
2025-11-06-168,2025-11-06T16:02:00,6,1,2,ecommerce
2025-11-06-169,2025-11-06T03:10:00,39,4,1,retail
2025-11-06-170,2025-11-06T05:10:00,8,2,2,retail
2025-11-06-171,2025-11-06T04:01:00,44,7,4,ecommerce
2025-11-06-172,2025-11-06T22:32:00,9,1,1,retail
2025-11-06-173,2025-11-06T20:40:00,50,2,1,ecommerce
2025-11-06-174,2025-11-06T13:44:00,7,2,2,retail
2025-11-06-175,2025-11-06T01:25:00,8,2,2,ecommerce
2025-11-06-176,2025-11-06T22:35:00,48,2,5,ecommerce
2025-11-06-177,2025-11-06T08:29:00,13,5,2,retail
2025-11-06-178,2025-11-06T10:01:00,37,1,2,ecommerce
2025-11-06-179,2025-11-06T12:58:00,22,3,2,ecommerce
2025-11-06-180,2025-11-06T22:12:00,43,3,3,retail
2025-11-06-181,2025-11-06T05:06:00,49,3,1,ecommerce
2025-11-06-182,2025-11-06T00:46:00,36,1,4,retail
2025-11-06-183,2025-11-06T11:30:00,1,1,2,retail
2025-11-06-184,2025-11-06T20:21:00,19,2,4,retail
2025-11-06-185,2025-11-06T00:35:00,38,4,3,ecommerce
2025-11-06-186,2025-11-06T02:15:00,48,6,1,retail
2025-11-06-187,2025-11-06T22:45:00,37,2,5,ecommerce
2025-11-06-188,2025-11-06T00:34:00,50,2,1,retail
2025-11-06-189,2025-11-06T15:29:00,8,3,3,ecommerce
2025-11-06-190,2025-11-06T18:25:00,24,4,4,ecommerce
2025-11-06-191,2025-11-06T04:26:00,14,3,1,retail
2025-11-06-192,2025-11-06T00:52:00,10,1,4,retail
2025-11-06-193,2025-11-06T14:25:00,8,2,2,ecommerce
2025-11-06-194,2025-11-06T09:29:00,4,3,2,retail
2025-11-06-195,2025-11-06T15:07:00,47,2,4,retail
2025-11-06-196,2025-11-06T14:04:00,15,2,2,retail
2025-11-06-197,2025-11-06T09:36:00,34,1,3,ecommerce
2025-11-06-198,2025-11-06T08:54:00,11,1,1,retail
2025-11-06-199,2025-11-06T23:56:00,46,3,1,retail
2025-11-06-200,2025-11-06T00:34:00,40,2,3,ecommerce
2025-11-06-201,2025-11-06T16:56:00,37,5,3,ecommerce
