sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-10-25-0,2025-10-25T01:22:00,33,1,2,retail
2025-10-25-1,2025-10-25T16:54:00,34,4,5,retail
2025-10-25-2,2025-10-25T09:55:00,30,1,4,ecommerce
2025-10-25-3,2025-10-25T05:04:00,9,4,3,retail
2025-10-25-4,2025-10-25T17:51:00,28,2,1,retail
2025-10-25-5,2025-10-25T17:31:00,7,3,5,ecommerce
2025-10-25-6,2025-10-25T14:05:00,7,1,3,ecommerce
2025-10-25-7,2025-10-25T08:41:00,38,3,1,retail
2025-10-25-8,2025-10-25T03:53:00,48,2,2,ecommerce
2025-10-25-9,2025-10-25T01:32:00,6,1,4,ecommerce
2025-10-25-10,2025-10-25T10:42:00,38,2,4,ecommerce
2025-10-25-11,2025-10-25T11:39:00,12,1,2,retail
2025-10-25-12,2025-10-25T02:40:00,48,4,1,ecommerce
2025-10-25-13,2025-10-25T18:14:00,2,2,1,ecommerce
2025-10-25-14,2025-10-25T03:58:00,1,4,4,ecommerce
2025-10-25-15,2025-10-25T10:20:00,40,5,5,ecommerce
2025-10-25-16,2025-10-25T23:34:00,44,5,3,retail
2025-10-25-17,2025-10-25T04:16:00,9,2,1,retail
2025-10-25-18,2025-10-25T03:49:00,2,2,1,retail
2025-10-25-19,2025-10-25T16:25:00,42,1,2,retail
2025-10-25-20,2025-10-25T14:52:00,41,4,1,ecommerce
2025-10-25-21,2025-10-25T15:49:00,10,1,4,ecommerce
2025-10-25-22,2025-10-25T00:44:00,8,3,4,ecommerce
2025-10-25-23,2025-10-25T16:05:00,2,3,4,retail
2025-10-25-24,2025-10-25T06:52:00,19,1,1,ecommerce
2025-10-25-25,2025-10-25T00:16:00,7,1,4,ecommerce
2025-10-25-26,2025-10-25T16:55:00,48,1,3,retail
2025-10-25-27,2025-10-25T16:38:00,26,1,4,ecommerce
2025-10-25-28,2025-10-25T07:54:00,46,3,5,ecommerce
2025-10-25-29,2025-10-25T18:53:00,5,3,3,ecommerce
2025-10-25-30,2025-10-25T16:09:00,8,1,3,ecommerce
2025-10-25-31,2025-10-25T23:48:00,28,3,1,retail
2025-10-25-32,2025-10-25T09:49:00,47,3,2,retail
2025-10-25-33,2025-10-25T20:03:00,44,4,3,ecommerce
2025-10-25-34,2025-10-25T04:28:00,19,2,4,ecommerce
2025-10-25-35,2025-10-25T16:07:00,11,1,5,retail
2025-10-25-36,2025-10-25T09:38:00,45,2,2,retail
2025-10-25-37,2025-10-25T06:48:00,11,1,5,ecommerce
2025-10-25-38,2025-10-25T03:26:00,27,5,2,retail
2025-10-25-39,2025-10-25T19:00:00,4,2,1,ecommerce
2025-10-25-40,2025-10-25T08:54:00,23,2,5,retail
2025-10-25-41,2025-10-25T02:10:00,22,1,4,retail
2025-10-25-42,2025-10-25T21:04:00,15,4,3,ecommerce
2025-10-25-43,2025-10-25T12:07:00,50,3,1,ecommerce
2025-10-25-44,2025-10-25T05:09:00,45,4,1,retail
2025-10-25-45,2025-10-25T14:56:00,30,1,1,retail
2025-10-25-46,2025-10-25T20:50:00,40,3,5,retail
2025-10-25-47,2025-10-25T17:18:00,7,1,2,retail
2025-10-25-48,2025-10-25T07:00:00,24,3,4,ecommerce
2025-10-25-49,2025-10-25T03:23:00,10,4,3,ecommerce
2025-10-25-50,2025-10-25T04:42:00,8,4,4,retail
2025-10-25-51,2025-10-25T08:22:00,31,1,3,ecommerce
2025-10-25-52,2025-10-25T17:14:00,11,4,4,ecommerce
2025-10-25-53,2025-10-25T21:29:00,43,3,2,retail
2025-10-25-54,2025-10-25T18:04:00,27,3,4,ecommerce
2025-10-25-55,2025-10-25T13:58:00,30,1,5,ecommerce
2025-10-25-56,2025-10-25T01:00:00,29,3,5,retail
2025-10-25-57,2025-10-25T02:53:00,22,3,3,ecommerce
2025-10-25-58,2025-10-25T05:36:00,28,6,2,retail
2025-10-25-59,2025-10-25T21:33:00,46,4,5,ecommerce
2025-10-25-60,2025-10-25T14:18:00,26,5,3,ecommerce
2025-10-25-61,2025-10-25T11:44:00,1,1,3,retail
2025-10-25-62,2025-10-25T23:54:00,26,1,5,ecommerce
2025-10-25-63,2025-10-25T23:48:00,23,3,4,retail
2025-10-25-64,2025-10-25T10:17:00,6,4,2,ecommerce
2025-10-25-65,2025-10-25T07:17:00,6,3,5,ecommerce
2025-10-25-66,2025-10-25T17:47:00,22,3,1,ecommerce
2025-10-25-67,2025-10-25T08:14:00,50,1,3,ecommerce
2025-10-25-68,2025-10-25T17:14:00,8,2,3,ecommerce
2025-10-25-69,2025-10-25T04:13:00,4,1,1,ecommerce
2025-10-25-70,2025-10-25T10:10:00,37,2,2,retail
2025-10-25-71,2025-10-25T11:57:00,20,1,3,retail
2025-10-25-72,2025-10-25T12:53:00,34,2,5,retail
2025-10-25-73,2025-10-25T12:19:00,30,2,1,retail
2025-10-25-74,2025-10-25T14:31:00,27,3,2,ecommerce
2025-10-25-75,2025-10-25T07:19:00,29,3,1,ecommerce
2025-10-25-76,2025-10-25T23:06:00,34,1,4,ecommerce
2025-10-25-77,2025-10-25T19:56:00,32,4,4,ecommerce
2025-10-25-78,2025-10-25T23:31:00,32,2,2,retail
2025-10-25-79,2025-10-25T17:15:00,9,1,4,ecommerce
2025-10-25-80,2025-10-25T04:24:00,46,1,2,ecommerce
2025-10-25-81,2025-10-25T16:09:00,3,2,2,ecommerce
2025-10-25-82,2025-10-25T04:03:00,39,3,3,ecommerce
2025-10-25-83,2025-10-25T01:22:00,34,2,2,retail
2025-10-25-84,2025-10-25T12:40:00,20,4,4,retail
2025-10-25-85,2025-10-25T04:52:00,10,2,5,ecommerce
2025-10-25-86,2025-10-25T01:39:00,20,4,4,retail
2025-10-25-87,2025-10-25T04:10:00,36,2,3,retail
2025-10-25-88,2025-10-25T01:31:00,27,1,4,ecommerce
2025-10-25-89,2025-10-25T12:52:00,31,3,5,retail
2025-10-25-90,2025-10-25T04:43:00,33,1,4,retail
2025-10-25-91,2025-10-25T11:06:00,6,1,5,ecommerce
2025-10-25-92,2025-10-25T13:13:00,15,4,1,ecommerce
2025-10-25-93,2025-10-25T09:28:00,42,1,1,retail
2025-10-25-94,2025-10-25T00:50:00,37,1,3,retail
2025-10-25-95,2025-10-25T21:58:00,36,1,1,retail
2025-10-25-96,2025-10-25T21:07:00,35,2,5,retail
2025-10-25-97,2025-10-25T16:14:00,33,2,1,retail
2025-10-25-98,2025-10-25T22:28:00,35,3,2,retail
2025-10-25-99,2025-10-25T19:46:00,29,3,1,ecommerce
2025-10-25-100,2025-10-25T13:42:00,38,6,1,ecommerce
2025-10-25-101,2025-10-25T14:55:00,12,4,4,retail
2025-10-25-102,2025-10-25T18:01:00,21,2,1,retail
2025-10-25-103,2025-10-25T09:44:00,10,3,2,ecommerce
2025-10-25-104,2025-10-25T03:03:00,10,2,2,retail
2025-10-25-105,2025-10-25T20:58:00,21,4,2,retail
2025-10-25-106,2025-10-25T01:59:00,20,1,4,ecommerce
2025-10-25-107,2025-10-25T08:48:00,25,4,1,retail
2025-10-25-108,2025-10-25T06:54:00,16,3,4,ecommerce
2025-10-25-109,2025-10-25T03:55:00,18,1,1,ecommerce
2025-10-25-110,2025-10-25T15:51:00,36,1,4,retail
2025-10-25-111,2025-10-25T00:38:00,18,4,5,retail
2025-10-25-112,2025-10-25T08:24:00,49,1,3,ecommerce
2025-10-25-113,2025-10-25T15:13:00,6,1,5,retail
2025-10-25-114,2025-10-25T04:51:00,24,1,2,ecommerce
2025-10-25-115,2025-10-25T18:56:00,29,2,1,retail
2025-10-25-116,2025-10-25T15:51:00,40,1,1,retail
2025-10-25-117,2025-10-25T16:27:00,18,8,5,ecommerce
2025-10-25-118,2025-10-25T23:12:00,25,6,2,ecommerce
2025-10-25-119,2025-10-25T01:33:00,11,2,5,retail
2025-10-25-120,2025-10-25T10:15:00,6,2,2,ecommerce
2025-10-25-121,2025-10-25T14:44:00,14,3,5,ecommerce
2025-10-25-122,2025-10-25T23:16:00,22,1,4,ecommerce
2025-10-25-123,2025-10-25T08:23:00,43,1,3,ecommerce
2025-10-25-124,2025-10-25T07:11:00,30,4,2,retail
2025-10-25-125,2025-10-25T20:46:00,31,2,1,retail
2025-10-25-126,2025-10-25T22:57:00,12,1,4,ecommerce
2025-10-25-127,2025-10-25T18:22:00,6,5,1,retail
2025-10-25-128,2025-10-25T22:55:00,29,2,4,ecommerce
2025-10-25-129,2025-10-25T13:12:00,12,1,1,retail
2025-10-25-130,2025-10-25T15:47:00,24,4,2,retail
2025-10-25-131,2025-10-25T09:35:00,44,2,3,retail
2025-10-25-132,2025-10-25T03:04:00,40,1,2,retail
2025-10-25-133,2025-10-25T16:51:00,24,1,1,ecommerce
2025-10-25-134,2025-10-25T16:49:00,46,2,2,ecommerce
2025-10-25-135,2025-10-25T03:47:00,18,1,5,ecommerce
2025-10-25-136,2025-10-25T05:49:00,36,4,5,retail
2025-10-25-137,2025-10-25T02:13:00,38,6,2,retail
2025-10-25-138,2025-10-25T04:20:00,17,6,5,ecommerce
2025-10-25-139,2025-10-25T06:32:00,44,1,1,ecommerce
2025-10-25-140,2025-10-25T23:14:00,36,3,4,retail
2025-10-25-141,2025-10-25T11:01:00,28,2,4,ecommerce
