sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-10-28-0,2025-10-28T12:29:00,29,2,4,retail
2025-10-28-1,2025-10-28T16:28:00,27,2,5,retail
2025-10-28-2,2025-10-28T05:41:00,39,2,3,retail
2025-10-28-3,2025-10-28T19:19:00,4,8,2,ecommerce
2025-10-28-4,2025-10-28T16:53:00,44,1,1,retail
2025-10-28-5,2025-10-28T14:56:00,49,2,5,ecommerce
2025-10-28-6,2025-10-28T19:11:00,50,1,2,retail
2025-10-28-7,2025-10-28T00:07:00,11,4,5,retail
2025-10-28-8,2025-10-28T20:12:00,45,7,5,ecommerce
2025-10-28-9,2025-10-28T17:11:00,46,3,5,ecommerce
2025-10-28-10,2025-10-28T10:21:00,15,2,1,retail
2025-10-28-11,2025-10-28T07:38:00,3,4,5,retail
2025-10-28-12,2025-10-28T09:57:00,3,1,3,retail
2025-10-28-13,2025-10-28T09:13:00,4,1,2,retail
2025-10-28-14,2025-10-28T18:14:00,8,4,5,ecommerce
2025-10-28-15,2025-10-28T11:04:00,6,3,5,ecommerce
2025-10-28-16,2025-10-28T04:33:00,27,4,1,retail
2025-10-28-17,2025-10-28T12:08:00,15,2,3,retail
2025-10-28-18,2025-10-28T08:44:00,2,1,5,retail
2025-10-28-19,2025-10-28T23:29:00,25,1,3,retail
2025-10-28-20,2025-10-28T15:05:00,15,2,4,retail
2025-10-28-21,2025-10-28T15:13:00,15,4,4,ecommerce
2025-10-28-22,2025-10-28T05:03:00,31,4,2,retail
2025-10-28-23,2025-10-28T06:26:00,37,3,4,retail
2025-10-28-24,2025-10-28T22:06:00,19,4,2,ecommerce
2025-10-28-25,2025-10-28T23:27:00,39,3,2,retail
2025-10-28-26,2025-10-28T04:53:00,5,1,4,retail
2025-10-28-27,2025-10-28T17:58:00,9,3,1,retail
2025-10-28-28,2025-10-28T12:53:00,25,6,1,retail
2025-10-28-29,2025-10-28T08:28:00,50,3,1,ecommerce
2025-10-28-30,2025-10-28T04:52:00,41,1,1,retail
2025-10-28-31,2025-10-28T18:30:00,48,1,3,retail
2025-10-28-32,2025-10-28T06:54:00,9,1,4,retail
2025-10-28-33,2025-10-28T10:29:00,22,3,4,retail
2025-10-28-34,2025-10-28T08:19:00,4,1,5,retail
2025-10-28-35,2025-10-28T00:43:00,3,2,1,ecommerce
2025-10-28-36,2025-10-28T03:30:00,33,4,1,retail
2025-10-28-37,2025-10-28T00:49:00,15,1,4,ecommerce
2025-10-28-38,2025-10-28T05:01:00,23,2,4,retail
2025-10-28-39,2025-10-28T16:47:00,11,1,1,retail
2025-10-28-40,2025-10-28T03:28:00,19,1,1,ecommerce
2025-10-28-41,2025-10-28T02:53:00,3,5,5,retail
2025-10-28-42,2025-10-28T06:04:00,28,1,4,retail
2025-10-28-43,2025-10-28T22:46:00,44,2,3,ecommerce
2025-10-28-44,2025-10-28T11:53:00,7,2,3,ecommerce
2025-10-28-45,2025-10-28T02:36:00,1,5,2,retail
2025-10-28-46,2025-10-28T10:55:00,10,1,4,retail
2025-10-28-47,2025-10-28T03:51:00,37,5,4,ecommerce
2025-10-28-48,2025-10-28T04:56:00,6,2,4,ecommerce
2025-10-28-49,2025-10-28T10:53:00,32,3,4,ecommerce
2025-10-28-50,2025-10-28T23:40:00,27,1,2,retail
2025-10-28-51,2025-10-28T13:04:00,27,1,5,ecommerce
2025-10-28-52,2025-10-28T18:23:00,35,1,2,ecommerce
2025-10-28-53,2025-10-28T02:51:00,38,3,4,retail
2025-10-28-54,2025-10-28T23:59:00,6,3,1,ecommerce
2025-10-28-55,2025-10-28T19:03:00,31,3,2,retail
2025-10-28-56,2025-10-28T02:02:00,23,1,2,ecommerce
2025-10-28-57,2025-10-28T15:42:00,10,5,5,ecommerce
2025-10-28-58,2025-10-28T08:16:00,14,3,2,retail
2025-10-28-59,2025-10-28T23:44:00,46,2,2,ecommerce
2025-10-28-60,2025-10-28T00:53:00,45,4,1,retail
2025-10-28-61,2025-10-28T16:16:00,39,2,2,retail
2025-10-28-62,2025-10-28T05:00:00,24,3,1,ecommerce
2025-10-28-63,2025-10-28T05:06:00,49,4,2,ecommerce
2025-10-28-64,2025-10-28T04:46:00,48,1,4,ecommerce
2025-10-28-65,2025-10-28T11:30:00,29,2,1,ecommerce
