sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-11-04-0,2025-11-04T01:14:00,14,8,3,retail
2025-11-04-1,2025-11-04T20:37:00,27,5,4,ecommerce
2025-11-04-2,2025-11-04T10:13:00,24,5,1,retail
2025-11-04-3,2025-11-04T14:51:00,50,3,2,ecommerce
2025-11-04-4,2025-11-04T20:09:00,49,2,3,ecommerce
2025-11-04-5,2025-11-04T08:20:00,10,1,1,retail
2025-11-04-6,2025-11-04T14:59:00,17,1,4,ecommerce
2025-11-04-7,2025-11-04T06:59:00,30,3,2,ecommerce
2025-11-04-8,2025-11-04T01:45:00,16,7,1,ecommerce
2025-11-04-9,2025-11-04T12:46:00,4,1,3,ecommerce
2025-11-04-10,2025-11-04T13:11:00,42,3,3,ecommerce
2025-11-04-11,2025-11-04T17:29:00,36,2,4,retail
2025-11-04-12,2025-11-04T16:21:00,5,2,5,retail
2025-11-04-13,2025-11-04T00:22:00,7,4,2,ecommerce
2025-11-04-14,2025-11-04T02:02:00,2,1,3,retail
2025-11-04-15,2025-11-04T15:18:00,26,2,3,ecommerce
2025-11-04-16,2025-11-04T11:50:00,40,2,5,retail
2025-11-04-17,2025-11-04T14:57:00,49,4,4,ecommerce
2025-11-04-18,2025-11-04T17:32:00,3,1,5,retail
2025-11-04-19,2025-11-04T05:14:00,25,1,3,ecommerce
2025-11-04-20,2025-11-04T21:40:00,18,5,2,retail
2025-11-04-21,2025-11-04T21:03:00,25,5,3,ecommerce
2025-11-04-22,2025-11-04T07:31:00,3,3,2,retail
2025-11-04-23,2025-11-04T14:16:00,37,3,2,ecommerce
2025-11-04-24,2025-11-04T05:10:00,28,1,2,retail
2025-11-04-25,2025-11-04T02:15:00,11,2,1,ecommerce
2025-11-04-26,2025-11-04T16:28:00,5,3,2,ecommerce
2025-11-04-27,2025-11-04T03:53:00,6,7,4,ecommerce
2025-11-04-28,2025-11-04T21:03:00,47,6,3,ecommerce
2025-11-04-29,2025-11-04T21:33:00,43,2,3,retail
2025-11-04-30,2025-11-04T22:47:00,44,4,3,retail
2025-11-04-31,2025-11-04T07:43:00,2,1,4,ecommerce
2025-11-04-32,2025-11-04T09:17:00,22,4,4,retail
2025-11-04-33,2025-11-04T20:11:00,20,2,3,retail
2025-11-04-34,2025-11-04T05:03:00,36,3,2,ecommerce
2025-11-04-35,2025-11-04T05:13:00,7,6,5,ecommerce
2025-11-04-36,2025-11-04T14:05:00,48,1,3,retail
2025-11-04-37,2025-11-04T08:16:00,11,4,5,ecommerce
2025-11-04-38,2025-11-04T22:37:00,5,3,1,ecommerce
2025-11-04-39,2025-11-04T13:51:00,28,1,2,ecommerce
2025-11-04-40,2025-11-04T16:09:00,2,2,3,retail
2025-11-04-41,2025-11-04T16:36:00,32,4,4,retail
2025-11-04-42,2025-11-04T13:50:00,28,3,5,retail
2025-11-04-43,2025-11-04T11:28:00,11,1,5,ecommerce
2025-11-04-44,2025-11-04T20:15:00,25,3,1,retail
2025-11-04-45,2025-11-04T05:07:00,35,2,4,ecommerce
2025-11-04-46,2025-11-04T03:09:00,45,1,1,ecommerce
2025-11-04-47,2025-11-04T06:03:00,3,1,2,ecommerce
2025-11-04-48,2025-11-04T12:31:00,44,1,3,retail
2025-11-04-49,2025-11-04T01:22:00,11,1,3,ecommerce
2025-11-04-50,2025-11-04T03:24:00,3,3,1,retail
2025-11-04-51,2025-11-04T06:33:00,11,2,4,ecommerce
2025-11-04-52,2025-11-04T03:40:00,18,1,5,retail
2025-11-04-53,2025-11-04T20:54:00,19,1,2,retail
2025-11-04-54,2025-11-04T15:46:00,39,3,5,retail
2025-11-04-55,2025-11-04T16:56:00,39,2,2,ecommerce
2025-11-04-56,2025-11-04T01:05:00,26,4,4,ecommerce
2025-11-04-57,2025-11-04T12:14:00,33,1,3,ecommerce
2025-11-04-58,2025-11-04T22:18:00,46,3,2,ecommerce
2025-11-04-59,2025-11-04T22:44:00,21,1,2,retail
2025-11-04-60,2025-11-04T15:44:00,10,2,1,retail
2025-11-04-61,2025-11-04T05:02:00,7,2,4,retail
2025-11-04-62,2025-11-04T05:05:00,47,6,3,retail
2025-11-04-63,2025-11-04T16:26:00,28,4,4,retail
2025-11-04-64,2025-11-04T21:59:00,43,5,5,ecommerce
2025-11-04-65,2025-11-04T07:09:00,31,2,1,ecommerce
2025-11-04-66,2025-11-04T05:20:00,26,3,1,ecommerce
2025-11-04-67,2025-11-04T13:17:00,12,3,4,ecommerce
2025-11-04-68,2025-11-04T22:28:00,26,3,4,retail
2025-11-04-69,2025-11-04T11:09:00,48,1,4,ecommerce
2025-11-04-70,2025-11-04T19:20:00,45,4,2,ecommerce
2025-11-04-71,2025-11-04T14:11:00,6,6,4,ecommerce
2025-11-04-72,2025-11-04T05:03:00,3,4,5,ecommerce
2025-11-04-73,2025-11-04T09:29:00,13,2,2,ecommerce
2025-11-04-74,2025-11-04T01:18:00,50,4,3,ecommerce
2025-11-04-75,2025-11-04T11:30:00,1,3,1,ecommerce
2025-11-04-76,2025-11-04T17:06:00,13,3,5,ecommerce
2025-11-04-77,2025-11-04T18:07:00,26,4,5,retail
2025-11-04-78,2025-11-04T14:50:00,50,6,4,ecommerce
2025-11-04-79,2025-11-04T18:23:00,49,1,4,retail
2025-11-04-80,2025-11-04T09:42:00,22,5,1,ecommerce
2025-11-04-81,2025-11-04T14:14:00,30,3,5,retail
2025-11-04-82,2025-11-04T10:45:00,38,3,1,retail
2025-11-04-83,2025-11-04T22:48:00,38,4,3,ecommerce
2025-11-04-84,2025-11-04T09:03:00,1,2,4,retail
2025-11-04-85,2025-11-04T13:33:00,1,2,4,retail
2025-11-04-86,2025-11-04T02:35:00,18,1,4,retail
2025-11-04-87,2025-11-04T17:07:00,47,2,3,retail
2025-11-04-88,2025-11-04T16:57:00,38,3,3,retail
2025-11-04-89,2025-11-04T08:00:00,25,5,5,ecommerce
2025-11-04-90,2025-11-04T06:02:00,35,2,4,retail
2025-11-04-91,2025-11-04T11:13:00,42,2,2,ecommerce
2025-11-04-92,2025-11-04T00:42:00,7,5,3,retail
2025-11-04-93,2025-11-04T22:26:00,19,5,3,ecommerce
2025-11-04-94,2025-11-04T05:31:00,28,3,1,ecommerce
2025-11-04-95,2025-11-04T10:33:00,35,4,5,retail
2025-11-04-96,2025-11-04T02:36:00,10,5,1,retail
2025-11-04-97,2025-11-04T02:15:00,50,1,3,retail
2025-11-04-98,2025-11-04T03:52:00,49,2,5,ecommerce
2025-11-04-99,2025-11-04T17:26:00,8,3,4,ecommerce
2025-11-04-100,2025-11-04T02:50:00,23,3,4,retail
2025-11-04-101,2025-11-04T18:36:00,17,1,1,retail
2025-11-04-102,2025-11-04T02:09:00,11,3,5,retail
2025-11-04-103,2025-11-04T16:20:00,49,3,3,retail
2025-11-04-104,2025-11-04T11:36:00,25,3,5,ecommerce
2025-11-04-105,2025-11-04T07:14:00,11,1,2,ecommerce
2025-11-04-106,2025-11-04T20:00:00,48,1,2,ecommerce
2025-11-04-107,2025-11-04T19:01:00,50,1,4,ecommerce
2025-11-04-108,2025-11-04T10:59:00,42,1,1,ecommerce
2025-11-04-109,2025-11-04T06:25:00,1,6,5,ecommerce
2025-11-04-110,2025-11-04T00:35:00,43,5,4,retail
2025-11-04-111,2025-11-04T10:45:00,30,1,1,retail
2025-11-04-112,2025-11-04T03:16:00,39,1,5,retail
2025-11-04-113,2025-11-04T16:09:00,32,2,5,ecommerce
2025-11-04-114,2025-11-04T04:05:00,40,4,3,retail
2025-11-04-115,2025-11-04T10:39:00,35,1,4,ecommerce
2025-11-04-116,2025-11-04T01:19:00,7,4,2,ecommerce
2025-11-04-117,2025-11-04T12:57:00,10,3,3,ecommerce
2025-11-04-118,2025-11-04T14:03:00,5,4,4,ecommerce
2025-11-04-119,2025-11-04T10:14:00,27,2,1,retail
2025-11-04-120,2025-11-04T09:43:00,21,3,2,retail
2025-11-04-121,2025-11-04T12:22:00,8,3,1,ecommerce
2025-11-04-122,2025-11-04T11:23:00,21,3,2,retail
2025-11-04-123,2025-11-04T07:54:00,4,2,3,ecommerce
2025-11-04-124,2025-11-04T18:46:00,49,1,5,ecommerce
2025-11-04-125,2025-11-04T18:51:00,43,1,3,retail
2025-11-04-126,2025-11-04T13:46:00,49,4,4,retail
2025-11-04-127,2025-11-04T22:27:00,22,2,3,retail
2025-11-04-128,2025-11-04T04:40:00,5,6,1,retail
