sale_id,sale_datetime,product_id,qty,branch_id,channel
2025-10-31-0,2025-10-31T04:40:00,33,3,4,ecommerce
2025-10-31-1,2025-10-31T10:19:00,33,1,1,retail
2025-10-31-2,2025-10-31T19:07:00,26,1,4,ecommerce
2025-10-31-3,2025-10-31T10:38:00,34,4,3,retail
2025-10-31-4,2025-10-31T20:39:00,14,7,3,retail
2025-10-31-5,2025-10-31T14:55:00,36,1,4,ecommerce
2025-10-31-6,2025-10-31T23:43:00,17,1,4,ecommerce
2025-10-31-7,2025-10-31T06:04:00,2,1,3,ecommerce
2025-10-31-8,2025-10-31T22:52:00,23,2,5,retail
2025-10-31-9,2025-10-31T13:03:00,24,1,2,retail
2025-10-31-10,2025-10-31T06:41:00,29,2,5,ecommerce
2025-10-31-11,2025-10-31T11:12:00,7,4,3,ecommerce
2025-10-31-12,2025-10-31T17:09:00,1,2,3,ecommerce
2025-10-31-13,2025-10-31T13:35:00,3,2,3,ecommerce
2025-10-31-14,2025-10-31T21:20:00,4,6,4,ecommerce
2025-10-31-15,2025-10-31T16:44:00,12,2,4,retail
2025-10-31-16,2025-10-31T01:18:00,24,7,2,retail
2025-10-31-17,2025-10-31T04:29:00,6,3,4,retail
2025-10-31-18,2025-10-31T01:54:00,29,2,1,ecommerce
2025-10-31-19,2025-10-31T06:37:00,42,2,5,retail
2025-10-31-20,2025-10-31T11:21:00,44,4,2,ecommerce
2025-10-31-21,2025-10-31T17:37:00,1,1,4,ecommerce
2025-10-31-22,2025-10-31T22:47:00,43,4,5,retail
2025-10-31-23,2025-10-31T09:06:00,6,3,2,ecommerce
2025-10-31-24,2025-10-31T01:31:00,18,1,4,retail
2025-10-31-25,2025-10-31T21:41:00,48,1,1,ecommerce
2025-10-31-26,2025-10-31T09:20:00,36,1,5,retail
2025-10-31-27,2025-10-31T19:19:00,30,4,1,retail
2025-10-31-28,2025-10-31T03:05:00,12,2,5,retail
2025-10-31-29,2025-10-31T05:46:00,1,1,2,ecommerce
2025-10-31-30,2025-10-31T15:42:00,6,6,3,retail
2025-10-31-31,2025-10-31T04:31:00,20,1,1,ecommerce
2025-10-31-32,2025-10-31T09:47:00,12,2,4,retail
2025-10-31-33,2025-10-31T06:25:00,18,5,2,retail
2025-10-31-34,2025-10-31T10:04:00,17,2,4,ecommerce
2025-10-31-35,2025-10-31T19:45:00,24,1,3,ecommerce
2025-10-31-36,2025-10-31T21:32:00,44,3,5,ecommerce
2025-10-31-37,2025-10-31T05:18:00,35,2,5,retail
2025-10-31-38,2025-10-31T23:58:00,28,1,3,retail
2025-10-31-39,2025-10-31T11:40:00,45,5,5,ecommerce
2025-10-31-40,2025-10-31T03:05:00,33,3,4,ecommerce
2025-10-31-41,2025-10-31T01:04:00,8,1,5,retail
2025-10-31-42,2025-10-31T16:13:00,9,1,5,ecommerce
2025-10-31-43,2025-10-31T22:28:00,38,3,1,ecommerce
2025-10-31-44,2025-10-31T23:56:00,7,1,1,retail
2025-10-31-45,2025-10-31T14:23:00,31,1,3,ecommerce
2025-10-31-46,2025-10-31T22:06:00,7,3,2,ecommerce
2025-10-31-47,2025-10-31T18:39:00,12,4,1,ecommerce
2025-10-31-48,2025-10-31T21:02:00,30,1,4,ecommerce
2025-10-31-49,2025-10-31T08:18:00,17,1,3,ecommerce
2025-10-31-50,2025-10-31T16:28:00,44,2,2,retail
2025-10-31-51,2025-10-31T14:22:00,28,3,3,ecommerce
2025-10-31-52,2025-10-31T20:14:00,2,3,3,retail
2025-10-31-53,2025-10-31T19:23:00,49,4,2,retail
2025-10-31-54,2025-10-31T22:38:00,22,3,1,ecommerce
2025-10-31-55,2025-10-31T04:49:00,23,2,4,ecommerce
2025-10-31-56,2025-10-31T05:38:00,30,4,2,ecommerce
2025-10-31-57,2025-10-31T10:29:00,6,3,2,retail
2025-10-31-58,2025-10-31T06:56:00,28,4,5,ecommerce
2025-10-31-59,2025-10-31T00:10:00,31,3,2,ecommerce
2025-10-31-60,2025-10-31T03:24:00,31,1,2,ecommerce
2025-10-31-61,2025-10-31T22:48:00,25,2,4,retail
2025-10-31-62,2025-10-31T03:16:00,25,5,2,ecommerce
2025-10-31-63,2025-10-31T11:09:00,19,5,4,ecommerce
2025-10-31-64,2025-10-31T18:13:00,5,1,5,retail
2025-10-31-65,2025-10-31T07:34:00,39,5,2,retail
2025-10-31-66,2025-10-31T12:35:00,24,1,5,ecommerce
2025-10-31-67,2025-10-31T02:38:00,42,6,2,retail
2025-10-31-68,2025-10-31T17:03:00,13,4,1,ecommerce
